AFFGEOID,ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,Shape,Shape.STArea(),Shape.STLength()
0500000US42007,42,PENNSYLVANIA,PA,Beaver,42007,"Beaver County, Pennsylvania",434.71266304,170124.0,0.0,78340.0,198.0,70336.0,571.0,20218.0,1316.0,6175.0,453.0,26925.0,437.0,10559.0,530.0,32375.0,58.0,34038.0,0.0,25376.0,858.0,5458.0,398.2,16870.0,66.0,642.0,211.4,4170.0,368.9,3850.0,330.0,545.0,128.8,6497.0,454.0,3233.0,389.0,12.1,0.8,7.2,0.5,26925.0,437.0,8.6,0.4,19.0,0.1,20.0,0.0,15.0,0.5,7.8,0.6,9.9,0.0,0.4,0.1,5.3,0.5,4.9,0.4,0.8,0.2,9.2,0.6,1.9,0.2,0.3485,0.3182,0.2727,0.1364,1.0758,0.1515,0.7576,0.3182,0.5152,0.4545,2.0455,0.4697,0.6515,0.3636,1.0152,0.5455,0.7273,0.303,0.2121,0.7121,0.2576,2.2121,0.3636,6.3485,0.2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12481.0,843.0,7.4,0.5,149595.0,"(-80.3492956470676, 40.68225598858649)",0.12252091058639396,1.4146184530557782
0500000US42011,42,PENNSYLVANIA,PA,Berks,42011,"Berks County, Pennsylvania",856.47933103,413016.0,0.0,164822.0,405.0,153857.0,825.0,57239.0,1985.0,20266.0,1131.0,26998.0,407.0,42637.0,1238.0,62504.0,56.0,96023.0,43.0,53661.0,1394.0,15829.0,880.8,101682.0,215.0,14539.0,923.1,10735.0,638.0,5301.0,363.0,2310.0,332.9,14289.0,702.0,13228.0,983.0,14.3,0.5,9.4,0.5,26998.0,407.0,15.5,0.4,15.1,0.1,23.2,0.0,13.1,0.3,10.3,0.6,24.6,0.1,3.7,0.2,6.5,0.4,3.2,0.2,1.5,0.2,9.3,0.4,3.2,0.2,0.6515,0.8939,0.2576,0.9091,2.7121,0.7727,0.1212,0.9545,0.2727,0.9545,2.303,0.7121,0.9091,0.9697,1.8788,0.9545,0.7727,0.1515,0.7727,0.7424,0.5152,2.9545,0.7424,9.8485,0.9545,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41038.0,1630.0,10.1,0.4,414111.0,"(-75.9259876560217, 40.416301353585276)",0.23797404027324276,2.2089978012282416
0500000US42025,42,PENNSYLVANIA,PA,Carbon,42025,"Carbon County, Pennsylvania",381.46006901,64874.0,0.0,34374.0,101.0,25764.0,547.0,7112.0,829.0,3013.0,371.0,25294.0,1072.0,5255.0,456.0,12095.0,82.0,13074.0,49.0,11112.0,683.0,2304.0,321.5,4464.0,22.0,192.0,126.5,907.0,159.2,1356.0,217.0,285.0,128.5,2169.0,279.0,870.0,223.0,11.1,1.3,9.4,1.1,25294.0,1072.0,11.1,1.0,18.6,0.1,20.2,0.1,17.3,1.1,8.9,1.2,6.9,0.0,0.3,0.2,2.6,0.5,3.9,0.6,1.1,0.5,8.4,1.1,1.3,0.3,0.2727,0.8939,0.3939,0.3939,1.9545,0.4697,0.6061,0.3788,0.7879,0.7727,2.5455,0.8636,0.4697,0.2273,0.697,0.303,0.2424,0.2273,0.4545,0.5606,0.1515,1.6364,0.0758,6.8333,0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6757.0,702.0,10.5,1.1,55076.0,"(-75.70881521305462, 40.918172919176044)",0.10724975845967767,1.6666381517613895
0500000US42057,42,PENNSYLVANIA,PA,Fulton,42057,"Fulton County, Pennsylvania",437.55117143,14747.0,0.0,7115.0,35.0,5981.0,110.0,1709.0,216.0,645.0,81.0,23192.0,689.0,1531.0,124.0,2716.0,21.0,3270.0,11.0,2223.0,147.0,433.0,74.5,495.0,16.0,10.0,60.5,113.0,29.4,1187.0,95.0,105.0,37.1,346.0,64.0,53.0,30.0,11.7,1.5,9.0,1.1,23192.0,689.0,14.7,1.2,18.4,0.1,22.2,0.1,15.1,1.0,7.2,1.2,3.4,0.1,0.1,0.4,1.6,0.4,16.7,1.3,1.8,0.6,5.8,1.1,0.4,0.2,0.3182,0.8636,0.697,0.8939,2.7727,0.8182,0.5455,0.7424,0.5303,0.3182,2.1364,0.5909,0.1212,0.0,0.1212,0.0455,0.0909,0.9697,0.8939,0.197,0.0,2.1515,0.2879,7.1818,0.4091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1446.0,173.0,9.8,1.2,12670.0,"(-78.11268531029627, 39.92535592807899)",0.11953526131736848,1.5731412092930608
0500000US42065,42,PENNSYLVANIA,PA,Jefferson,42065,"Jefferson County, Pennsylvania",652.42902096,44935.0,0.0,22422.0,114.0,18583.0,225.0,6554.0,472.0,1620.0,182.0,21952.0,514.0,3538.0,235.0,8420.0,30.0,9605.0,0.0,7014.0,306.0,1483.0,151.2,1097.0,30.0,84.0,78.0,735.0,133.2,2377.0,123.0,212.0,71.3,1636.0,164.0,750.0,223.0,14.9,1.1,7.6,0.8,21952.0,514.0,11.2,0.7,18.7,0.1,21.4,0.0,15.8,0.7,8.0,0.8,2.4,0.1,0.2,0.2,3.3,0.6,10.6,0.6,1.1,0.4,8.8,0.9,1.7,0.5,0.7424,0.4697,0.9091,0.4242,2.5455,0.697,0.6515,0.6515,0.6212,0.5303,2.4545,0.803,0.0303,0.0455,0.0758,0.0303,0.4545,0.6515,0.5152,0.6515,0.2121,2.4848,0.5,7.5606,0.5303,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4942.0,418.0,11.1,0.9,40324.0,"(-78.9994344547584, 41.12815761063869)",0.1823832723597014,1.9070427302673534
0500000US42077,42,PENNSYLVANIA,PA,Lehigh,42077,"Lehigh County, Pennsylvania",345.16842195,354537.0,0.0,143082.0,307.0,133684.0,795.0,46131.0,2801.0,18327.0,1049.0,28139.0,397.0,31410.0,1340.0,54306.0,41.0,81914.0,0.0,48347.0,1618.0,13130.0,740.5,108114.0,373.0,13365.0,1071.8,13933.0,712.9,3285.0,253.0,2327.0,336.5,13734.0,733.0,9169.0,766.0,13.4,0.8,9.9,0.6,28139.0,397.0,13.0,0.6,15.3,0.1,23.1,0.0,13.8,0.5,9.8,0.6,30.5,0.1,4.0,0.3,9.7,0.5,2.3,0.2,1.7,0.3,10.3,0.5,2.6,0.2,0.5152,0.9394,0.197,0.7273,2.3788,0.6212,0.1515,0.9394,0.3485,0.8939,2.3333,0.7273,0.9394,0.9848,1.9242,0.9848,0.9091,0.0758,0.8788,0.8485,0.3788,3.0909,0.8333,9.7273,0.9394,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,37597.0,1816.0,10.7,0.5,377622.0,"(-75.59231985065476, 40.612706638688245)",0.09595085374598729,1.496643040833404
0500000US42081,42,PENNSYLVANIA,PA,Lycoming,42081,"Lycoming County, Pennsylvania",1228.60014788,116676.0,0.0,52586.0,228.0,46008.0,506.0,16395.0,1121.0,5011.0,452.0,23531.0,437.0,9842.0,563.0,19669.0,73.0,24107.0,0.0,16915.0,761.0,4124.0,407.5,10166.0,167.0,331.0,116.7,2561.0,343.7,3425.0,270.0,743.0,184.9,4077.0,386.0,5554.0,506.0,14.8,1.0,8.5,0.7,23531.0,437.0,12.3,0.7,16.9,0.1,20.7,0.0,14.9,0.7,9.0,0.9,8.7,0.1,0.3,0.1,4.9,0.7,6.5,0.5,1.6,0.4,8.9,0.8,4.8,0.4,0.7121,0.7576,0.6212,0.6212,2.7121,0.7727,0.3485,0.5,0.4697,0.7879,2.1061,0.5455,0.6061,0.1818,0.7879,0.3939,0.6212,0.4091,0.8485,0.6667,0.7121,3.2576,0.8939,8.8636,0.8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11211.0,841.0,9.9,0.7,120402.0,"(-77.06453118585007, 41.343401766954074)",0.3465556227028488,2.897014159443792
0500000US42105,42,PENNSYLVANIA,PA,Potter,42105,"Potter County, Pennsylvania",1081.319567,17451.0,0.0,12891.0,57.0,6848.0,177.0,2475.0,243.0,526.0,66.0,22997.0,926.0,1529.0,135.0,3598.0,16.0,3829.0,30.0,3085.0,188.0,445.0,79.3,522.0,24.0,36.0,53.9,186.0,44.6,1655.0,112.0,81.0,26.9,440.0,74.0,252.0,88.0,14.4,1.4,6.9,0.8,22997.0,926.0,12.4,1.1,20.6,0.1,21.9,0.2,17.9,1.1,6.5,1.1,3.0,0.1,0.2,0.3,1.4,0.3,12.8,0.9,1.2,0.4,6.4,1.1,1.4,0.5,0.6667,0.2576,0.7576,0.6515,2.3333,0.5758,0.9697,0.7121,0.9091,0.197,2.7879,0.9545,0.0909,0.0758,0.1667,0.0606,0.0758,0.8182,0.5758,0.303,0.1667,1.9394,0.197,7.2273,0.4394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2083.0,196.0,12.1,1.1,15599.0,"(-77.89581311056682, 41.74492726140401)",0.3032612780420007,2.1607330274250867
0500000US42053,42,PENNSYLVANIA,PA,Forest,42053,"Forest County, Pennsylvania",427.27023231,7649.0,0.0,8725.0,230.0,2075.0,257.0,677.0,149.0,111.0,43.0,13680.0,1941.0,1113.0,154.0,1533.0,21.0,753.0,56.0,1244.0,125.0,81.0,36.8,2371.0,329.0,67.0,68.5,100.0,35.4,1594.0,111.0,7.0,7.1,106.0,37.0,3410.0,474.0,15.9,3.0,6.5,2.0,13680.0,1941.0,18.1,2.5,20.0,0.3,9.8,0.7,29.0,3.1,3.9,1.7,31.0,4.3,0.9,0.9,1.1,0.4,18.3,1.3,0.3,0.3,5.1,1.6,44.6,6.2,0.8485,0.1515,1.0,0.9848,2.9848,0.9242,0.9545,0.0,1.0,0.0,1.9545,0.3939,0.9697,0.6364,1.6061,0.803,0.0455,1.0,0.0303,0.1061,1.0,2.1818,0.3182,8.7273,0.803,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,375.0,180.0,8.7,3.5,7373.0,"(-79.23602143746916, 41.5129932043311)",0.12017957260108515,1.9137980088077537
0500000US42019,42,PENNSYLVANIA,PA,Butler,42019,"Butler County, Pennsylvania",788.59446465,185034.0,0.0,79095.0,288.0,74138.0,519.0,16050.0,988.0,6334.0,541.0,31818.0,591.0,8691.0,570.0,29704.0,90.0,39819.0,0.0,21163.0,787.0,4627.0,375.0,8398.0,88.0,450.0,133.1,5194.0,386.9,7389.0,475.0,565.0,167.6,4489.0,355.0,5453.0,587.0,8.9,0.5,6.5,0.5,31818.0,591.0,6.8,0.4,16.1,0.1,21.5,0.0,11.6,0.4,6.2,0.5,4.5,0.0,0.3,0.1,6.6,0.5,9.3,0.6,0.8,0.2,6.1,0.5,2.9,0.3,0.0606,0.1515,0.0909,0.0455,0.3485,0.0455,0.2273,0.6667,0.1212,0.1364,1.1515,0.0909,0.2727,0.1364,0.4091,0.1818,0.7879,0.5909,0.197,0.2273,0.5,2.303,0.4242,4.2121,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12615.0,745.0,6.9,0.4,184928.0,"(-79.91298538301295, 40.911728118124884)",0.22003740246926157,1.8324892028224347
0500000US42079,42,PENNSYLVANIA,PA,Luzerne,42079,"Luzerne County, Pennsylvania",890.34124478,320392.0,0.0,148551.0,363.0,129335.0,1078.0,50295.0,2115.0,13615.0,911.0,25091.0,337.0,25749.0,786.0,58926.0,32.0,63596.0,0.0,48572.0,1258.0,12611.0,656.6,43195.0,83.0,6322.0,587.8,7742.0,429.4,4710.0,326.0,1559.0,261.3,13900.0,707.0,12222.0,760.0,16.3,0.7,8.6,0.6,25091.0,337.0,11.4,0.3,18.4,0.1,19.8,0.0,15.5,0.4,9.8,0.5,13.5,0.0,2.1,0.2,5.2,0.3,3.2,0.2,1.2,0.2,10.7,0.5,3.8,0.2,0.8788,0.803,0.4242,0.4848,2.5909,0.7273,0.5455,0.2727,0.5606,0.8788,2.2576,0.6818,0.7273,0.8939,1.6212,0.8182,0.697,0.1515,0.6364,0.9394,0.5909,3.0152,0.803,9.4848,0.8939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,29440.0,1317.0,9.4,0.4,333455.0,"(-75.98900735079881, 41.1770205802958)",0.25188881684677183,2.285153777541117
0500000US42015,42,PENNSYLVANIA,PA,Bradford,42015,"Bradford County, Pennsylvania",1147.39892661,62510.0,0.0,30082.0,122.0,24338.0,329.0,8106.0,647.0,1709.0,161.0,24431.0,586.0,5316.0,393.0,11550.0,51.0,13965.0,0.0,8929.0,396.0,1909.0,198.4,2275.0,23.0,260.0,107.8,1109.0,175.2,4816.0,257.0,498.0,116.7,1447.0,200.0,797.0,215.0,13.2,1.1,6.0,0.6,24431.0,586.0,12.1,0.9,18.5,0.1,22.3,0.0,14.4,0.6,7.8,0.8,3.6,0.0,0.4,0.2,3.7,0.6,16.0,0.9,2.0,0.5,5.9,0.8,1.3,0.3,0.4848,0.0909,0.4848,0.6061,1.6667,0.3636,0.5909,0.7879,0.3636,0.4848,2.2273,0.6515,0.1667,0.4545,0.6212,0.2576,0.5303,0.9242,0.9545,0.2121,0.0909,2.7121,0.6212,7.2273,0.4242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,7214.0,525.0,11.7,0.8,55489.0,"(-76.51538635492739, 41.78869709279636)",0.3257150168850333,2.3872305220451793
0500000US42001,42,PENNSYLVANIA,PA,Adams,42001,"Adams County, Pennsylvania",518.68938433,101566.0,0.0,41078.0,199.0,37956.0,426.0,9668.0,1050.0,3221.0,365.0,27701.0,528.0,9370.0,487.0,17214.0,73.0,21684.0,0.0,13429.0,710.0,2818.0,310.1,10025.0,34.0,1399.0,248.5,836.0,106.8,3107.0,306.0,704.0,134.0,1613.0,225.0,4199.0,481.0,9.9,1.1,6.0,0.7,27701.0,528.0,13.4,0.7,16.9,0.1,21.3,0.0,13.4,0.7,7.4,0.8,9.9,0.0,1.5,0.3,2.0,0.3,7.6,0.7,1.9,0.4,4.2,0.6,4.1,0.5,0.1212,0.0909,0.2273,0.7576,1.197,0.1818,0.3485,0.6364,0.2879,0.3636,1.6364,0.2121,0.6364,0.7727,1.4091,0.6818,0.1515,0.4697,0.9091,0.0,0.6667,2.197,0.3485,6.4394,0.2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9386.0,733.0,9.4,0.7,88333.0,"(-77.21787412240383, 39.87149183158606)",0.14220047143181191,1.57631058190787
0500000US42037,42,PENNSYLVANIA,PA,Columbia,42037,"Columbia County, Pennsylvania",483.10942827,67089.0,0.0,29595.0,343.0,26413.0,458.0,9925.0,830.0,1818.0,227.0,23913.0,812.0,4908.0,397.0,11053.0,53.0,12237.0,0.0,7325.0,429.0,2098.0,247.1,4154.0,38.0,299.0,144.4,1266.0,236.6,2549.0,193.0,242.0,82.6,1921.0,236.0,3982.0,763.0,15.8,1.3,5.6,0.7,23913.0,812.0,11.2,0.9,16.5,0.1,18.2,0.0,11.0,0.6,7.9,0.9,6.2,0.1,0.5,0.2,4.3,0.8,8.6,0.7,0.9,0.3,7.3,0.9,5.9,1.1,0.8182,0.0303,0.5455,0.4242,1.8182,0.4394,0.303,0.0758,0.0606,0.5152,0.9545,0.0303,0.4091,0.4697,0.8788,0.4394,0.5606,0.5606,0.2879,0.3939,0.7879,2.5909,0.5758,6.2424,0.2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4658.0,430.0,7.0,0.6,66542.0,"(-76.40519424083625, 41.048698997305415)",0.13602176719415748,1.7084367185129283
